queue_ahead,daily_caller,hour,minute,day_of_week,recent_arrivals,recent_services,avg_service_time,time_since_previous_call
0,265,17,25,2,5,5,300.2,237.0
0,35,10,5,3,4,4,464.55,54.0
0,50,11,2,4,4,4,294.25,108.0
0,123,15,27,0,2,2,299.7,62.0
0,117,12,46,4,6,6,378.05,75.0
0,123,14,46,2,4,4,236.7,12.0
0,48,10,38,3,5,5,319.55,138.0
0,206,15,25,2,2,2,246.25,287.0
0,134,14,30,0,4,4,436.15,52.0
0,29,9,49,4,2,2,233.35,146.0
0,6,8,14,3,3,3,367.75,353.0
0,91,12,28,1,1,1,122.9,169.0
0,8,8,25,1,2,2,275.05,73.0
0,133,15,27,2,3,3,209.25,174.0
1,24,8,43,3,4,4,299.5,68.0
0,127,13,51,2,3,3,256.8,87.0
0,97,13,13,1,6,6,332.45,123.0
0,29,9,32,3,2,2,303.2,19.0
0,136,14,44,0,1,1,385.3,567.0
0,6,8,20,3,1,1,340.7,186.0
1,117,15,55,4,6,5,466.6,67.0
0,78,13,27,0,1,1,253.75,474.0
0,73,11,7,2,5,5,297.8,41.0
0,116,16,29,3,4,4,185.4,67.0
0,73,12,42,2,4,4,222.3,5.0
0,65,11,40,3,1,1,317.85,230.0
0,218,16,48,4,1,1,348.55,531.0
0,68,12,2,4,1,1,521.85,532.0
0,131,14,26,0,3,3,440.95,51.0
0,45,9,38,2,2,2,246.9,52.0
1,13,8,13,1,10,9,283.9,17.0
0,206,15,20,3,2,2,224.4,317.0
0,83,12,20,3,2,2,219.35,217.0
0,34,9,59,2,3,3,336.4,11.0
0,42,9,49,4,1,1,169.15,263.0
0,5,8,14,2,3,3,181.2,127.0
0,202,16,42,4,6,6,203.3,128.0
0,119,13,2,2,6,6,290.0,22.0
0,164,17,47,3,2,2,234.7,278.0
0,88,13,25,3,2,2,157.75,258.0
0,106,15,8,4,2,2,394.95,20.0
0,36,9,5,0,5,10,257.3,150.0
0,19,8,58,2,3,3,161.15,80.0
0,89,11,50,1,4,4,249.35,55.0
0,143,14,51,2,3,3,228.75,131.0
0,22,8,55,3,1,1,279.65,468.0
0,36,10,16,0,6,6,255.75,177.0
0,125,16,14,2,1,1,279.15,195.0
0,28,10,15,2,1,1,290.45,375.0
0,216,16,51,3,0,0,279.55,823.0
0,110,15,2,2,1,1,288.9,513.0
0,53,10,29,2,3,3,228.05,215.0
0,143,16,11,4,6,6,313.45,61.0
0,84,13,2,2,3,3,420.55,93.0
0,23,9,24,0,2,2,228.45,34.0
0,131,14,47,2,3,3,203.7,174.0
0,212,17,53,3,1,1,304.9,556.0
0,89,14,21,3,0,0,301.45,652.0
0,67,12,9,0,5,5,252.95,93.0
0,133,17,4,0,3,3,388.75,118.0
0,67,12,10,1,3,3,296.3,97.0
0,88,13,42,3,1,1,343.9,438.0
0,60,10,24,3,6,6,336.05,74.0
0,97,13,32,3,6,6,294.1,123.0
0,106,12,41,1,4,4,269.95,95.0
0,72,12,58,3,5,5,235.25,40.0
0,178,15,13,0,5,5,381.0,190.0
0,172,16,36,3,2,2,248.7,253.0
0,31,9,35,3,5,5,215.7,29.0
0,236,17,15,3,7,7,308.5,8.0
0,103,14,26,3,1,1,315.7,407.0
0,136,15,53,3,3,3,227.3,203.0
0,83,12,24,4,4,4,132.3,237.0
1,187,14,59,1,5,6,344.15,208.0
0,58,11,11,2,3,3,264.2,97.0
0,16,8,54,1,1,1,302.5,207.0
0,12,8,32,2,2,2,250.35,186.0
0,64,10,26,2,6,6,146.8,38.0
0,102,12,33,2,2,2,210.8,105.0
0,206,17,39,0,3,3,239.8,170.0
0,135,16,1,0,3,3,345.05,163.0
0,176,17,20,4,2,2,363.45,271.0
0,144,13,23,3,6,6,312.6,55.0
0,23,9,15,0,3,3,328.8,71.0
0,155,17,36,1,3,3,398.3,108.0
0,139,13,36,3,5,5,292.8,29.0
0,195,17,46,1,1,1,247.65,204.0
0,232,17,15,4,6,6,312.65,30.0
0,127,14,19,4,4,4,228.75,42.0
0,122,16,37,3,4,4,275.15,109.0
0,82,12,5,3,3,3,330.35,102.0
0,56,9,58,1,4,4,288.9,48.0
0,24,9,26,1,0,0,370.45,675.0
0,211,17,22,0,5,5,347.5,270.0
0,128,13,12,4,3,3,294.65,237.0
0,69,11,48,4,4,4,309.45,154.0
0,113,14,11,2,3,3,366.85,35.0
0,191,16,41,0,6,6,241.9,137.0
0,115,15,34,0,3,3,384.75,174.0
0,195,15,16,4,2,6,440.5,13.0
5,125,13,20,1,8,3,435.5,41.0
0,202,15,51,0,2,2,265.25,145.0
0,169,16,25,3,0,0,276.15,935.0
0,114,12,48,4,2,2,285.4,215.0
0,106,13,25,0,5,5,257.85,49.0
0,75,13,16,1,2,2,287.95,118.0
0,11,8,30,4,2,2,256.75,212.0
0,74,12,15,3,5,5,351.4,174.0
0,201,15,45,2,3,3,253.3,171.0
0,100,14,15,3,2,2,235.3,8.0
1,26,8,38,3,7,6,303.25,25.0
0,179,14,49,2,1,1,183.8,198.0
0,65,12,16,0,3,3,248.4,142.0
0,198,15,3,3,8,8,177.1,82.0
0,61,11,4,3,4,4,424.6,15.0
0,127,13,22,2,1,1,335.75,599.0
1,126,12,36,4,6,5,272.1,65.0
0,49,10,56,4,0,0,381.55,908.0
0,30,9,2,0,3,3,254.7,271.0
1,27,8,51,0,7,7,367.7,25.0
0,146,16,28,0,1,1,301.8,425.0
0,119,14,26,3,3,3,365.15,11.0
0,110,12,21,1,5,5,356.7,182.0
0,67,10,48,3,4,4,155.1,26.0
0,131,16,26,1,3,3,305.5,69.0
0,152,17,53,0,4,4,291.25,353.0
0,93,13,7,3,0,0,264.8,692.0
1,73,12,0,1,8,7,333.95,67.0
0,156,15,36,2,5,5,259.65,16.0
0,245,16,52,2,4,4,298.3,111.0
0,50,10,41,3,4,4,315.65,139.0
0,106,14,47,4,3,3,234.25,247.0
0,79,12,20,4,6,6,238.15,119.0
0,212,15,0,0,7,8,295.45,9.0
0,23,9,21,0,4,4,262.2,162.0
0,226,17,26,2,5,5,177.05,20.0
0,93,14,11,0,6,6,232.5,32.0
0,120,12,26,4,4,4,235.5,35.0
0,170,17,45,1,2,2,284.35,14.0
0,115,12,16,3,0,0,288.75,630.0
0,207,17,24,4,6,6,365.4,17.0
3,132,12,29,1,9,7,357.3,78.0
0,12,8,48,0,4,4,173.85,266.0
0,15,8,24,2,3,4,318.9,191.0
0,53,10,12,4,2,2,324.05,360.0
0,151,17,14,4,3,3,208.1,83.0
0,114,12,24,4,4,4,391.45,45.0
0,123,16,40,3,6,6,150.2,1.0
0,53,10,33,1,1,1,384.1,553.0
0,113,15,10,1,3,3,280.65,7.0
0,16,8,26,0,5,5,282.15,24.0
0,51,10,18,2,4,4,325.85,21.0
0,176,17,46,1,2,3,391.85,241.0
0,119,13,2,1,0,0,330.4,803.0
0,136,14,34,1,2,2,322.7,63.0
0,158,14,41,4,4,4,333.15,34.0
0,50,10,39,4,3,3,390.65,120.0
0,151,15,39,1,4,4,350.2,174.0
1,125,12,18,4,9,8,289.0,112.0
0,124,14,5,3,1,1,301.85,86.0
0,62,12,0,0,0,0,221.5,646.0
0,128,12,50,4,1,3,367.05,415.0
0,72,11,15,4,3,3,433.55,166.0
0,105,15,47,1,2,2,340.1,89.0
0,88,11,11,0,5,5,191.95,7.0
0,241,16,59,2,8,8,338.05,76.0
0,141,16,10,3,4,4,269.95,15.0
0,118,16,41,2,2,2,340.2,141.0
0,2,8,0,1,1,1,318.0,17.0
1,231,16,21,3,6,5,361.55,174.0
0,68,10,30,0,9,9,328.8,122.0
0,37,10,32,3,5,5,285.1,7.0
0,213,16,57,1,5,5,234.45,181.0
0,123,12,35,4,4,4,317.85,73.0
0,178,16,46,3,4,4,219.45,72.0
5,26,8,50,4,9,4,332.6,15.0
0,81,12,50,4,0,2,382.45,658.0
0,197,15,10,2,4,4,486.4,31.0
0,39,9,27,3,4,4,317.7,135.0
0,57,10,14,0,5,6,390.3,78.0
0,6,8,6,1,5,5,229.8,107.0
0,20,8,39,3,3,3,272.8,169.0
0,28,9,25,3,1,1,322.6,24.0
0,185,17,47,3,5,5,249.65,151.0
0,96,14,20,2,1,1,351.25,536.0
0,146,14,38,3,2,4,425.55,44.0
0,175,15,21,0,3,3,360.05,331.0
0,25,9,51,4,1,1,377.3,578.0
0,232,17,19,4,3,3,202.7,83.0
0,77,11,38,3,4,4,293.0,200.0
0,113,12,6,0,3,3,255.2,246.0
0,54,10,49,3,2,2,252.4,161.0
0,20,10,9,0,2,2,327.9,324.0
0,270,17,14,1,2,4,341.9,45.0
2,27,8,47,1,8,6,339.05,27.0
0,82,13,22,3,2,2,307.15,171.0
0,72,11,10,3,2,2,252.55,388.0
0,131,14,44,4,0,0,330.65,634.0
0,106,12,3,1,6,6,257.6,7.0
0,94,14,9,1,1,1,342.65,307.0
0,74,12,20,2,4,4,289.45,17.0
0,119,15,30,4,4,4,282.95,266.0
0,79,11,38,2,4,4,288.35,96.0
2,40,9,57,4,6,4,267.2,45.0
0,93,13,1,4,4,5,310.75,29.0
0,73,12,7,2,4,4,305.45,136.0
0,32,9,4,3,4,4,264.4,44.0
0,207,16,47,0,4,4,324.7,307.0
0,12,8,37,4,3,3,306.65,45.0
0,112,12,25,1,3,3,283.6,312.0
0,128,15,2,1,2,2,226.35,269.0
0,42,9,45,3,4,4,345.2,213.0
0,85,13,28,2,3,3,166.15,67.0
0,147,17,9,0,0,0,362.4,939.0
0,95,15,24,0,3,3,443.05,102.0
0,55,11,17,2,1,1,298.95,180.0
0,88,11,22,0,3,3,372.4,3.0
1,64,11,34,3,6,5,355.95,124.0
0,78,10,17,1,6,6,268.6,66.0
0,207,17,34,3,1,1,309.1,320.0
0,110,12,39,0,6,6,381.7,60.0
1,46,9,55,2,5,4,275.45,16.0
1,154,15,52,4,5,4,343.35,38.0
0,82,11,29,3,3,3,233.35,91.0
0,11,8,49,4,2,2,192.1,122.0
0,232,17,43,2,0,0,225.65,659.0
0,70,10,2,1,6,6,305.4,1.0
0,167,15,58,0,3,3,239.7,318.0
0,71,12,30,1,4,4,283.95,44.0
1,92,14,30,0,6,5,251.35,40.0
0,158,14,16,3,4,4,270.85,2.0
0,2,8,11,4,0,0,186.3,699.0
0,70,11,32,0,1,1,258.6,462.0
1,34,9,15,3,5,4,276.6,24.0
0,155,17,10,3,1,1,231.55,431.0
0,56,10,25,4,4,4,253.8,34.0
0,142,13,57,2,5,5,367.9,13.0
0,172,17,47,4,0,0,386.75,776.0
0,129,16,29,3,0,0,477.6,1003.0
0,32,8,57,1,6,6,241.8,152.0
0,45,11,43,2,3,3,322.2,67.0
0,15,8,35,4,4,4,324.5,148.0
4,158,13,44,1,11,7,328.55,7.0
0,218,17,7,0,6,6,213.8,13.0
1,170,14,37,2,5,5,317.3,14.0
0,222,17,45,0,2,2,350.85,54.0
0,109,14,33,3,2,2,206.15,399.0
2,15,8,29,2,7,5,316.3,15.0
0,6,8,15,4,3,3,239.9,354.0
0,16,8,40,4,3,3,265.3,281.0
0,229,16,4,1,5,5,305.85,26.0
0,2,8,0,3,1,1,259.95,54.0
0,169,14,11,2,8,8,281.4,46.0
0,44,10,12,2,4,5,317.3,49.0
0,83,14,41,0,1,1,292.5,518.0
0,266,17,49,3,4,4,295.45,5.0
0,167,13,53,1,3,3,301.8,403.0
0,14,8,50,0,5,5,168.65,26.0
0,95,13,44,0,4,4,313.65,364.0
0,64,12,4,0,2,2,223.5,33.0
0,134,12,56,4,3,3,428.4,35.0
0,213,15,2,0,8,8,302.75,138.0
0,131,15,18,4,4,4,260.85,50.0
0,102,14,10,2,3,3,197.65,274.0
0,36,9,53,2,2,2,237.05,4.0
0,44,9,56,4,3,3,266.5,463.0
0,21,8,40,3,4,5,451.35,217.0
0,99,13,17,2,5,5,209.0,33.0
0,165,16,28,1,3,3,207.0,210.0
0,226,17,10,4,5,5,309.05,101.0
1,98,12,12,0,8,9,357.8,95.0
0,83,13,19,2,3,3,238.15,211.0
0,181,14,59,1,5,5,219.25,108.0
0,141,13,58,2,7,7,336.4,78.0
0,71,10,56,2,4,4,331.0,73.0
0,72,10,56,2,4,4,293.45,212.0
0,3,8,3,1,2,2,290.2,35.0
0,47,11,19,2,1,1,401.7,73.0
0,84,12,45,4,2,2,312.7,254.0
0,208,15,41,0,4,5,385.2,340.0
0,70,13,37,0,0,0,274.65,633.0
0,85,11,31,1,3,3,305.95,7.0
0,125,13,58,0,5,6,311.85,89.0
0,2,8,5,3,1,1,281.7,317.0
0,151,17,7,3,1,1,328.95,429.0
0,90,11,30,2,6,6,238.75,196.0
0,95,12,15,3,5,5,461.7,7.0
0,123,15,20,2,1,1,236.0,245.0
0,147,13,7,1,3,3,291.25,45.0
0,123,14,46,4,1,1,309.95,6.0
0,237,16,37,4,3,3,242.25,10.0
0,156,14,37,1,2,3,438.4,245.0
0,85,11,7,1,5,5,203.3,127.0
0,97,13,14,0,7,7,275.4,63.0
0,14,8,56,4,0,0,311.55,868.0
0,9,8,7,4,8,8,288.5,74.0
0,1,8,0,0,0,0,232.35,223472.0
0,165,17,52,2,2,2,269.2,66.0
0,40,9,41,2,1,1,276.25,465.0
0,199,15,8,2,4,4,176.3,147.0
0,122,13,37,4,5,5,312.9,3.0
0,65,9,45,3,6,7,284.75,48.0
0,138,12,54,1,3,3,251.65,109.0
0,28,9,16,1,6,6,395.55,29.0
0,34,10,16,0,6,6,328.05,1.0
0,206,15,50,2,3,3,327.35,79.0
0,119,12,25,1,7,7,336.4,37.0
0,184,17,33,4,3,3,423.95,55.0
0,222,16,47,0,4,4,216.75,25.0
0,176,15,26,2,3,3,313.9,81.0
0,203,15,5,4,1,1,211.05,105.0
0,62,10,34,2,2,2,295.05,106.0
0,127,12,43,4,5,5,342.8,228.0
0,165,14,22,3,5,5,232.55,39.0
0,120,13,40,3,4,4,262.0,71.0
0,149,13,13,2,1,1,348.85,126.0
0,103,15,51,2,1,1,277.4,313.0
0,29,9,10,2,3,5,311.6,284.0
0,144,15,17,3,4,4,336.4,66.0
0,147,16,1,2,5,5,547.35,161.0
0,104,13,40,4,1,1,291.6,245.0
0,153,14,2,3,1,1,407.5,49.0
0,90,12,50,3,4,4,266.65,207.0
0,59,9,50,2,3,3,320.75,10.0
0,32,10,15,2,2,2,341.65,222.0
0,148,15,17,2,6,6,326.0,1.0
0,166,16,53,2,4,4,276.25,412.0
0,19,8,52,4,2,2,276.7,94.0
0,83,12,24,3,2,2,284.35,195.0
0,31,9,17,0,4,4,316.55,26.0
0,11,8,45,0,2,2,255.7,564.0
0,118,15,15,2,4,4,303.3,76.0
0,49,10,42,2,4,4,234.25,52.0
0,119,12,44,3,2,2,286.2,334.0
0,177,15,52,3,5,5,303.9,215.0
0,187,14,59,3,4,4,204.55,105.0
0,84,11,54,1,2,2,380.5,378.0
3,66,9,59,4,8,5,292.75,8.0
0,116,12,16,2,5,5,222.65,114.0
0,125,13,16,2,3,3,317.5,174.0
0,123,12,52,1,3,3,383.05,52.0
0,106,11,44,3,5,5,331.05,39.0
0,165,15,12,4,6,6,288.65,111.0
0,1,8,0,0,0,0,264.5,223670.0
0,13,8,55,2,1,1,366.65,230.0
0,48,10,20,3,4,4,384.25,87.0
0,167,15,38,2,2,2,252.35,44.0
0,145,17,3,0,7,7,367.05,23.0
0,57,9,57,0,2,2,381.35,265.0
0,208,15,38,0,2,2,257.5,213.0
0,100,11,33,4,3,3,317.9,50.0
0,81,11,6,4,4,4,316.65,29.0
0,187,16,13,3,1,1,241.35,305.0
0,31,9,33,3,1,1,282.6,21.0
0,152,14,3,3,7,7,209.05,168.0
0,30,9,23,4,3,3,268.15,141.0
0,173,17,49,4,1,1,367.55,81.0
0,91,12,11,3,2,2,434.75,300.0
0,148,14,22,4,5,5,382.2,78.0
0,34,9,32,2,1,1,477.3,436.0
0,17,9,5,2,6,6,303.25,88.0
0,72,11,10,4,4,4,235.1,260.0
0,71,11,23,3,6,6,382.15,85.0
1,33,9,11,4,10,9,435.45,12.0
0,58,11,40,0,0,0,213.6,621.0
1,61,10,22,0,7,6,277.75,195.0
0,239,17,50,3,2,2,257.25,293.0
0,172,16,21,4,1,1,320.1,131.0
0,91,11,59,3,5,5,317.95,282.0
0,158,13,21,2,9,9,339.3,5.0
0,5,8,22,1,3,3,260.4,96.0
0,204,16,18,1,4,4,258.25,272.0
0,84,11,40,1,5,5,233.95,214.0
0,76,10,50,3,3,3,397.0,12.0
0,89,13,42,2,0,0,311.8,775.0
0,149,13,22,0,6,6,195.75,18.0
2,129,13,26,1,7,5,560.7,26.0
0,238,17,27,0,1,1,182.95,348.0
0,80,12,29,2,2,2,288.0,74.0
0,120,12,24,0,3,3,360.5,268.0
0,76,12,3,0,2,2,273.1,234.0
0,20,8,41,1,4,4,252.7,131.0
0,201,17,42,4,4,4,377.8,98.0
0,72,10,13,1,4,4,282.35,463.0
0,162,15,55,0,3,3,253.55,306.0
0,109,12,43,4,3,3,331.35,121.0
0,56,11,21,2,0,0,295.65,741.0
0,168,17,22,2,3,3,334.15,85.0
0,46,10,20,0,3,3,321.25,9.0
0,206,16,28,2,4,4,354.35,122.0
0,143,17,29,2,1,1,412.9,167.0
0,93,13,17,2,3,3,347.25,5.0
0,8,8,22,1,2,2,248.9,67.0
0,37,10,29,1,2,2,278.6,342.0
0,113,14,22,4,0,0,324.1,616.0
0,76,10,51,1,2,2,309.85,196.0
0,41,10,47,2,1,1,309.3,255.0
0,43,11,21,3,1,1,402.6,582.0
0,34,10,34,2,1,1,341.35,160.0
0,112,14,5,3,7,7,265.8,48.0
0,117,12,25,1,2,2,218.8,225.0
0,86,14,6,3,4,4,233.4,274.0
0,201,17,48,4,1,3,403.8,361.0
0,153,17,0,3,4,4,237.55,177.0
0,16,8,32,3,4,4,267.05,56.0
0,160,14,20,1,1,1,203.45,0.0
0,111,13,25,4,3,3,277.95,118.0
0,68,11,8,1,2,2,314.75,49.0
0,173,15,38,2,4,4,243.3,100.0
0,84,13,42,4,2,2,218.5,234.0
0,219,15,46,2,5,5,248.35,63.0
0,111,12,24,1,1,1,257.25,11.0
0,163,16,16,1,3,3,316.15,63.0
1,41,9,35,3,9,8,314.65,3.0
0,36,9,52,1,1,1,273.3,69.0
0,95,12,30,2,4,4,317.45,273.0
0,99,12,51,3,6,6,265.5,192.0
0,172,14,23,2,4,4,230.55,110.0
0,111,13,31,0,3,3,328.2,310.0
0,19,9,6,1,1,1,365.0,580.0
0,71,13,0,0,3,3,277.0,104.0
0,291,17,39,1,6,6,276.3,98.0
0,141,15,10,3,3,3,326.8,157.0
0,82,12,36,1,1,1,164.8,422.0
0,105,14,22,2,2,2,345.6,185.0
0,231,17,37,2,1,1,362.2,91.0
0,94,13,8,3,4,4,179.75,464.0
0,142,16,50,2,5,5,243.75,106.0
0,65,10,23,0,3,3,250.0,91.0
0,74,10,0,3,5,5,312.0,7.0
0,12,8,54,2,2,2,336.95,393.0
0,147,13,10,1,5,5,296.5,39.0
0,52,11,41,4,3,3,294.95,268.0
0,151,17,9,4,3,3,324.5,156.0
0,11,8,14,0,5,5,228.85,32.0
0,1,8,0,1,0,0,277.5,50555.0
0,128,12,52,4,6,6,113.7,56.0
0,54,9,49,3,5,5,187.4,2.0
0,165,15,58,4,2,2,246.85,148.0
0,95,11,53,4,3,3,364.9,246.0
0,143,17,48,4,2,2,229.95,192.0
0,181,16,54,3,6,6,342.45,77.0
0,159,17,23,4,3,3,137.2,162.0
0,221,17,15,2,3,3,288.35,136.0
0,114,14,17,4,2,2,324.45,286.0
0,232,17,30,0,6,6,181.8,209.0
0,124,14,39,2,1,3,397.15,457.0
0,97,14,19,1,1,1,301.2,299.0
0,161,15,57,0,3,3,315.25,148.0
0,33,9,49,4,5,5,384.25,33.0
0,166,15,21,4,1,1,329.15,308.0
0,141,13,4,3,5,5,210.65,386.0
0,230,17,13,4,4,4,248.0,157.0
0,82,11,15,2,2,2,323.4,133.0
0,39,10,1,2,4,4,252.65,273.0
0,126,15,2,2,2,2,218.2,301.0
0,171,15,18,1,3,3,368.6,35.0
0,17,8,26,0,5,5,181.9,35.0
0,80,14,11,4,4,4,315.55,286.0
0,17,8,40,0,2,2,237.95,265.0
0,125,16,20,2,3,3,306.95,37.0
1,88,12,37,2,6,5,424.1,136.0
0,40,10,54,3,1,1,371.7,466.0
0,44,10,6,1,4,4,327.45,166.0
0,4,8,20,1,2,2,255.95,195.0
0,34,10,48,0,0,0,329.0,624.0
0,8,8,15,0,4,4,239.65,172.0
0,115,13,31,0,5,5,411.5,223.0
0,131,16,57,3,3,3,234.35,7.0
0,2,8,3,3,1,1,266.2,239.0
0,103,12,56,2,0,0,265.95,885.0
0,15,8,42,1,4,4,238.5,183.0
0,88,13,9,4,4,4,232.5,140.0
0,216,16,57,2,4,4,322.6,114.0
0,60,10,43,4,7,7,235.5,3.0
0,181,15,26,1,2,2,377.1,456.0
0,37,9,22,0,4,4,299.15,13.0
0,6,8,14,2,2,2,314.0,293.0
0,76,10,49,1,3,5,247.85,25.0
0,34,9,26,3,2,2,316.15,56.0
0,124,17,36,1,0,0,264.55,1665.0
0,26,9,44,4,2,2,289.35,58.0
0,3,8,5,2,2,2,354.85,148.0
0,21,9,12,4,2,2,407.35,331.0
0,85,13,46,0,4,4,320.5,203.0
0,3,8,2,3,2,2,223.6,63.0
0,79,11,20,4,3,3,377.3,38.0
0,29,8,50,1,6,6,309.3,55.0
0,95,13,47,3,3,3,226.9,191.0
0,77,12,6,0,5,7,423.15,93.0
0,147,17,35,4,2,2,232.35,5.0
0,93,13,56,4,2,2,159.5,346.0
0,73,11,13,1,4,4,217.0,23.0
0,184,17,25,1,4,4,321.4,173.0
0,33,8,54,1,4,4,273.6,22.0
0,33,10,57,0,2,2,340.4,443.0
0,54,10,21,2,3,3,332.85,190.0
0,40,10,12,4,4,4,416.25,379.0
0,164,17,51,2,2,2,273.3,383.0
0,175,15,9,0,4,4,361.6,149.0
0,45,10,6,2,8,8,273.2,254.0
0,5,8,19,4,2,2,260.05,239.0
0,5,8,15,2,3,3,248.6,317.0
0,178,16,23,0,1,1,249.25,19.0
0,118,14,32,1,1,1,270.35,360.0
1,127,13,50,1,5,4,371.9,29.0
0,157,17,50,0,3,3,218.1,77.0
0,137,15,58,2,4,4,299.3,145.0
0,87,11,46,2,2,2,320.45,491.0
0,164,17,17,0,1,1,415.8,445.0
0,86,11,7,4,6,6,209.5,316.0
0,65,10,49,4,3,3,276.8,394.0
0,132,15,53,0,6,6,377.05,73.0
0,93,13,42,0,4,4,383.85,301.0
0,79,13,10,4,1,1,345.65,231.0
0,67,12,28,4,1,1,262.9,105.0
0,64,10,8,2,5,5,214.55,77.0
0,203,16,46,4,6,6,455.55,82.0
0,84,12,21,1,2,2,394.15,578.0
0,37,9,36,2,1,1,195.95,136.0
0,156,17,18,3,3,3,289.3,11.0
0,220,16,47,4,5,5,246.0,80.0
0,90,14,1,3,1,1,288.8,7.0
0,72,10,47,4,3,3,381.45,19.0
0,218,17,40,0,3,3,414.7,252.0
0,235,17,37,2,1,1,291.75,0.0
0,124,15,10,3,3,3,271.6,79.0
0,72,12,0,1,4,4,235.4,228.0
0,40,10,9,4,6,6,405.25,103.0
0,67,10,32,1,1,1,353.0,369.0
0,82,13,12,4,3,3,187.65,76.0
0,25,10,3,2,2,2,283.65,27.0
0,9,8,31,2,1,1,264.55,332.0
1,92,11,35,3,6,5,345.15,5.0
0,138,15,30,4,6,6,236.85,105.0
0,8,8,23,4,1,1,206.3,272.0
0,93,13,9,4,3,3,530.7,129.0
0,212,15,22,4,4,4,320.2,85.0
0,95,14,20,1,3,3,300.4,21.0
0,222,16,27,4,4,4,336.9,52.0
0,150,14,19,2,6,6,212.7,121.0
0,57,11,27,2,0,0,242.75,856.0
0,93,13,45,2,1,1,283.7,193.0
0,218,17,18,0,1,1,427.4,506.0
0,175,15,46,2,3,3,257.1,444.0
0,194,15,54,3,1,1,209.2,4.0
0,63,11,5,4,6,6,227.95,40.0
0,103,13,18,0,2,2,262.8,342.0
0,140,14,7,4,4,4,257.8,137.0
0,75,11,13,2,3,3,199.85,168.0
0,142,17,35,0,3,3,464.95,127.0
0,143,15,55,2,3,3,479.5,239.0
0,10,8,28,2,1,1,235.7,428.0
0,178,17,20,0,4,4,339.05,69.0
0,131,17,21,0,1,1,397.9,396.0
0,39,10,18,0,3,3,284.05,38.0
0,146,13,18,0,4,4,396.25,34.0
0,49,10,49,3,2,2,147.6,302.0
0,197,16,15,3,7,7,191.2,39.0
0,216,16,20,2,6,6,204.45,69.0
0,155,14,10,4,5,5,267.95,74.0
0,170,17,33,1,3,3,320.45,114.0
0,22,9,19,3,4,4,313.1,117.0
0,35,9,23,0,5,5,184.55,110.0
0,27,9,41,4,1,1,273.7,469.0
0,145,16,15,4,1,1,267.2,532.0
0,167,17,28,2,3,3,267.4,33.0
0,67,10,51,4,4,5,405.25,108.0
0,201,16,21,0,4,4,259.7,229.0
0,107,13,15,0,2,3,338.15,5.0
0,86,10,58,1,5,5,377.65,6.0
0,55,11,31,3,3,3,225.8,126.0
0,23,9,47,2,2,2,288.15,78.0
0,75,13,58,0,1,1,286.1,188.0
0,26,8,54,0,5,6,407.5,102.0
0,180,15,0,3,6,6,301.0,165.0
0,147,16,38,0,1,1,291.3,29.0
0,22,9,8,2,2,2,374.5,295.0
0,1,8,0,2,0,0,242.65,50490.0
0,119,15,17,0,1,1,238.95,449.0
0,199,16,39,2,3,3,257.55,31.0
0,157,15,42,0,1,1,217.95,195.0
0,107,12,30,2,5,5,270.15,60.0
0,81,12,29,1,1,1,169.9,350.0
0,63,10,48,4,2,2,253.85,213.0
0,103,14,35,2,2,2,231.35,87.0
0,126,13,59,4,2,2,352.95,465.0
0,114,14,4,4,2,2,191.65,207.0
0,52,9,41,0,3,4,439.8,44.0
0,75,10,49,1,2,4,230.15,128.0
0,14,8,21,2,5,5,263.65,187.0
1,36,10,2,4,5,4,367.7,21.0
0,155,16,31,1,3,3,213.0,2.0
0,180,14,43,3,4,4,221.75,42.0
0,102,13,16,0,5,5,308.0,17.0
0,42,11,11,0,2,2,299.45,38.0
0,9,8,21,2,4,4,219.75,233.0
0,73,10,32,0,0,0,322.25,803.0
0,179,15,0,2,7,7,356.1,46.0
0,78,11,20,4,4,4,218.25,214.0
0,79,12,53,0,4,4,343.65,43.0
0,58,9,55,0,8,8,267.3,94.0
0,158,14,25,3,3,3,225.2,19.0
0,101,13,12,0,2,2,368.8,427.0
0,124,16,33,3,3,3,263.75,49.0
0,12,8,17,3,5,5,358.0,28.0
0,46,10,41,0,2,2,298.6,264.0
0,133,16,15,4,6,6,223.6,50.0
0,57,11,9,2,2,2,409.6,527.0
0,17,9,4,3,2,2,240.25,275.0
0,1,8,0,4,0,0,236.45,50480.0
0,56,10,26,0,1,1,275.05,56.0
0,73,10,58,4,3,3,273.9,284.0
0,167,16,35,2,5,5,248.05,190.0
0,166,13,55,0,5,5,252.6,14.0
0,12,8,50,2,2,2,203.25,221.0
0,120,12,57,3,3,3,256.5,287.0
0,256,17,13,3,8,8,344.4,12.0
0,53,10,16,4,3,3,332.25,490.0
0,141,17,47,3,3,3,395.3,321.0
0,35,9,6,0,7,7,189.05,66.0
0,169,14,21,4,1,1,312.55,366.0
1,119,12,12,1,10,9,350.85,53.0
0,158,16,58,0,3,3,287.2,179.0
0,68,14,0,1,2,2,196.45,167.0
0,124,15,16,1,4,4,278.6,87.0
0,131,14,36,1,4,4,419.45,399.0
0,21,9,1,4,3,3,375.1,401.0
0,146,14,18,4,2,2,300.05,106.0
0,64,10,53,4,2,2,358.35,104.0
0,9,8,22,1,3,3,249.35,5.0
0,136,14,31,3,5,5,268.3,18.0
0,152,14,9,2,4,4,294.9,92.0
